gbn,gid,geometry,zoneName,공동주택,공원,기타,녹지,단독주택,도로,상업,하천,거주인구,사업체당종사자수,ALL_AADT,유동인구,가중혼잡도,녹지면적,예측_탄소배출량(통합),예측_탄소배출량(수송),예측_탄소흡수량
경기도 광명시,다사426406,"POLYGON ((126.8509310940139 37.462826775850466, 126.85092330235997 37.46372809014703, 126.85205403177349 37.463734295672, 126.85206180985622 37.46283298117452, 126.8509310940139 37.462826775850466))",광명시흥 공공주택지구,0.0,0.3386757361182028,0.0,0.0,0.38437123886543156,0.2769530250163656,0.0,0.0,767.3,1.2,28797.8,4.8,4.7,379.7,831.96,103.87,1.0
경기도 광명시,다사414417,"POLYGON ((126.83727501207986 37.4726658909308, 126.83726705367496 37.473567201257, 126.83839792820534 37.47357353885974, 126.83840587303257 37.47267222832836, 126.83727501207986 37.4726658909308))",광명시흥 공공주택지구,0.7572970891835161,0.033000967365716775,0.0,0.0,0.0,0.20970194345076712,0.0,0.0,795.0,0.9,6840.4,4.4,1.7,3.2,0.0,21.52,0.03
경기도 광명시,다사412418,"POLYGON ((126.8350053056782 37.473554493584906, 126.8349973197624 37.4744558033604, 126.8361282071615 37.47446216281344, 126.83613617949906 37.473560852832044, 126.8350053056782 37.473554493584906))",광명시흥 공공주택지구,0.6995875984351273,0.0,0.0,0.3004124015648727,0.0,0.0,0.0,0.0,299.9,0.9,0.0,2.8,1.8,1697.9,0.0,13.96,4.39
경기도 광명시,다사413418,"POLYGON ((126.83613617949906 37.473560852832044, 126.8361282071615 37.47446216281344, 126.83725909491564 37.474468511443916, 126.83726705367496 37.473567201257, 126.83613617949906 37.473560852832044))",광명시흥 공공주택지구,0.9144614630114116,0.0,0.0,0.08553853698858843,0.0,0.0,0.0,0.0,607.0,1.0,0.0,3.6,1.8,490.1,0.0,13.96,1.28
경기도 광명시,다사413417,"POLYGON ((126.83614415148156 37.47265954271139, 126.83613617949906 37.473560852832044, 126.83726705367496 37.473567201257, 126.83727501207986 37.4726658909308, 126.83614415148156 37.47265954271139))",광명시흥 공공주택지구,0.9346256287964068,0.001490625330593944,0.0,0.0,0.0,0.06388374587299925,0.0,0.0,515.4,1.0,2202.5,3.9,1.8,0.0,0.0,6.09,0.02
경기도 광명시,다사412417,"POLYGON ((126.83501329123833 37.47265318367013, 126.8350053056782 37.473554493584906, 126.83613617949906 37.473560852832044, 126.83614415148156 37.47265954271139, 126.83501329123833 37.47265318367013))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.7,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사421393,"POLYGON ((126.84537966179936 37.4510785015629, 126.84537180683864 37.45197981665938, 126.84650235813368 37.45198607364222, 126.8465101995311 37.45108475834311, 126.84537966179936 37.4510785015629))",광명시흥 공공주택지구,0.9768969858478787,0.0,0.0,0.0,0.0,0.02310301415212133,0.0,0.0,447.3,1.0,921.7,3.9,1.8,0.0,0.0,7.75,0.02
경기도 광명시,다사422393,"POLYGON ((126.8465101995311 37.45108475834311, 126.84650235813368 37.45198607364222, 126.8476329097779 37.45199231981117, 126.84764073761205 37.451091004309795, 126.8465101995311 37.45108475834311))",광명시흥 공공주택지구,0.8045362403422874,0.0,0.0,0.0,0.0,0.19546375965771254,0.0,0.0,368.3,0.9,6665.3,4.4,1.7,0.0,0.0,22.05,0.02
경기도 광명시,다사421394,"POLYGON ((126.84537180683864 37.45197981665938, 126.8453639515281 37.45288113161667, 126.846494516387 37.452887388802125, 126.84650235813368 37.45198607364222, 126.84537180683864 37.45197981665938))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.8,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사420394,"POLYGON ((126.84424125589344 37.45197354886269, 126.84423338701907 37.452874863617, 126.8453639515281 37.45288113161667, 126.84537180683864 37.45197981665938, 126.84424125589344 37.45197354886269))",광명시흥 공공주택지구,0.719392406594528,0.0,0.0,0.20209855030336485,0.0,0.07850904310210725,0.0,0.0,329.4,0.9,5643.4,4.0,1.6,147.2,0.0,9.5,0.4
경기도 광명시,다사420393,"POLYGON ((126.8442491244174 37.451072233969164, 126.84424125589344 37.45197354886269, 126.84537180683864 37.45197981665938, 126.84537966179936 37.4510785015629, 126.8442491244174 37.451072233969164))",광명시흥 공공주택지구,0.571614107609207,0.0,0.0,0.1743442256117275,0.0,0.25404166677906553,0.0,0.0,261.7,0.8,15038.5,4.2,2.9,23.8,0.0,43.45,0.08
경기도 광명시,다사426350,"POLYGON ((126.85136687330132 37.41235295311463, 126.85135910105421 37.413254275204544, 126.85248907141047 37.41326046948501, 126.85249683012016 37.412359147194415, 126.85136687330132 37.41235295311463))",광명시흥 공공주택지구,0.0,0.0,0.9964759396427283,0.0,0.0,0.0035240603572717433,0.0,0.0,0.0,0.1,182.2,3.2,1.5,327.7,0.0,3.97,0.86
경기도 광명시,다사427350,"POLYGON ((126.85249683012016 37.412359147194415, 126.85248907141047 37.41326046948501, 126.85361904211223 37.41326665296658, 126.85362678728451 37.41236533047567, 126.85249683012016 37.412359147194415))",광명시흥 공공주택지구,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.3,1.6,0.0,0.0,8.11,0.02
경기도 광명시,다사428349,"POLYGON ((126.8536345321119 37.41146400784564, 126.85362678728451 37.41236533047567, 126.85475674479375 37.41237150295839, 126.85476447608431 37.411470180128404, 126.8536345321119 37.41146400784564))",광명시흥 공공주택지구,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.3,1.6,0.0,0.0,8.11,0.02
경기도 광명시,다사425350,"POLYGON ((126.85023691682854 37.412346748236295, 126.85022913104406 37.41324807012521, 126.85135910105421 37.413254275204544, 126.85136687330132 37.41235295311463, 126.85023691682854 37.412346748236295))",광명시흥 공공주택지구,0.0,0.0,0.3075808581786423,0.0,0.0,0.6924191418213578,0.0,0.0,0.0,0.1,75913.0,4.2,8.9,9.2,0.0,696.81,0.04
경기도 광명시,다사426349,"POLYGON ((126.85137464520233 37.411451630885544, 126.85136687330132 37.41235295311463, 126.85249683012016 37.412359147194415, 126.85250458848436 37.41145782476469, 126.85137464520233 37.411451630885544))",광명시흥 공공주택지구,0.0,0.0,0.8766599594517168,0.0,0.0,0.12334004054828322,0.0,0.0,0.0,2.8,40764.3,3.7,9.6,10.9,0.0,329.66,0.05
경기도 광명시,다사427349,"POLYGON ((126.85250458848436 37.41145782476469, 126.85249683012016 37.412359147194415, 126.85362678728451 37.41236533047567, 126.8536345321119 37.41146400784564, 126.85250458848436 37.41145782476469))",광명시흥 공공주택지구,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.3,1.6,0.0,0.0,8.11,0.02
경기도 광명시,다사426348,"POLYGON ((126.85138241675726 37.41055030851735, 126.85137464520233 37.411451630885544, 126.85250458848436 37.41145782476469, 126.85251234650312 37.410556502195845, 126.85138241675726 37.41055030851735))",광명시흥 공공주택지구,0.0,0.0,0.019093176546131775,0.0,0.0,0.9809068234538683,0.0,0.0,0.0,0.0,112831.6,4.5,12.0,1309.6,0.0,1613.63,3.39
경기도 광명시,다사425349,"POLYGON ((126.85024470226634 37.41144542620823, 126.85023691682854 37.412346748236295, 126.85136687330132 37.41235295311463, 126.85137464520233 37.411451630885544, 126.85024470226634 37.41144542620823))",광명시흥 공공주택지구,0.0,0.0,0.026393833361202792,0.0,0.0,0.9736061666387972,0.0,0.0,0.0,1.0,125054.2,4.6,12.0,1250.2,0.0,1613.63,3.24
경기도 광명시,다사428350,"POLYGON ((126.85362678728451 37.41236533047567, 126.85361904211223 37.41326665296658, 126.8547490131589 37.41327282564925, 126.85475674479375 37.41237150295839, 126.85362678728451 37.41236533047567))",광명시흥 공공주택지구,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.3,1.6,0.0,0.0,8.11,0.02
경기도 광명시,다사417396,"POLYGON ((126.8408337856789 37.45375730873684, 126.84082587540854 37.45465862260168, 126.84195646599387 37.45466492345201, 126.84196436269922 37.45376360938314, 126.8408337856789 37.45375730873684))",광명시흥 공공주택지구,0.5084370785490449,0.0,0.09746223499568743,0.0,0.0,0.39410068645526775,0.0,0.0,414.2,1.0,25156.0,4.6,2.9,124.6,0.0,60.02,0.34
경기도 광명시,다사418396,"POLYGON ((126.84196436269922 37.45376360938314, 126.84195646599387 37.45466492345201, 126.84308705693087 37.454671213487444, 126.8430949400712 37.4537698992149, 126.84196436269922 37.45376360938314))",광명시흥 공공주택지구,0.7443927300407481,0.0,0.1353398387420418,0.0,0.0,0.12026743121721005,0.0,0.0,606.5,1.0,9737.1,4.4,1.8,0.0,0.0,158.73,0.02
경기도 광명시,다사418397,"POLYGON ((126.84195646599387 37.45466492345201, 126.84194856893684 37.45556623738165, 126.84307917343948 37.45557252762078, 126.84308705693087 37.454671213487444, 126.84195646599387 37.45466492345201))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.7,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사418399,"POLYGON ((126.8419406715281 37.456467551172054, 126.84193277376767 37.45736886482324, 126.84306340540337 37.45737515546975, 126.84307128959699 37.45647384161487, 126.8419406715281 37.456467551172054))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.7,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사418398,"POLYGON ((126.84194856893684 37.45556623738165, 126.8419406715281 37.456467551172054, 126.84307128959699 37.45647384161487, 126.84307917343948 37.45557252762078, 126.84194856893684 37.45556623738165))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.7,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사421414,"POLYGON ((126.84521463413994 37.47000608935344, 126.84520677182951 37.47090740152626, 126.84633760809261 37.470913662765106, 126.84634545682708 37.47001235038957, 126.84521463413994 37.47000608935344))",광명시흥 공공주택지구,0.0,0.0,0.0,0.0,0.0,0.9603480344660732,0.0,0.03965196553392686,0.0,0.2,109466.5,4.5,12.0,1265.5,0.0,1613.63,3.27
경기도 광명시,다사419411,"POLYGON ((126.84297665609546 37.4672895986841, 126.84296876768721 37.46819091086816, 126.84409956252341 37.468197193139204, 126.84410743735756 37.46729588075175, 126.84297665609546 37.4672895986841))",광명시흥 공공주택지구,0.0,0.0,0.0,0.0,0.0,0.03186463546092686,0.0,0.9681353645390731,0.0,0.0,1229.6,3.4,1.6,70.4,0.0,5.51,0.2
경기도 광명시,다사420412,"POLYGON ((126.84409956252341 37.468197193139204, 126.84409168733855 37.46909850538745, 126.8452224961002 37.46910477704138, 126.84523035771036 37.4682034645901, 126.84409956252341 37.468197193139204))",광명시흥 공공주택지구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,1.9,1.5,0.0,0.0,8.11,0.02
경기도 광명시,다사419413,"POLYGON ((126.84296087892761 37.46909222291299, 126.8429529898167 37.46999353481857, 126.84408381180293 37.46999981749644, 126.84409168733855 37.46909850538745, 126.84296087892761 37.46909222291299))",광명시흥 공공주택지구,0.533912797679357,0.0,0.0,0.03884242918674929,0.0,0.2441829758626015,0.0,0.18306179727129232,341.5,0.9,14738.4,4.4,2.3,4.5,0.0,40.8,0.03
경기도 광명시,다사420413,"POLYGON ((126.84409168733855 37.46909850538745, 126.84408381180293 37.46999981749644, 126.84521463413994 37.47000608935344, 126.8452224961002 37.46910477704138, 126.84409168733855 37.46909850538745))",광명시흥 공공주택지구,0.0,0.0,0.0,0.03510061236002344,0.0,0.005752279474087723,0.0,0.9591471081658889,0.0,0.1,206.2,3.2,1.5,4.2,0.0,3.8,0.03
경기도 광명시,다사419412,"POLYGON ((126.84296876768721 37.46819091086816, 126.84296087892761 37.46909222291299, 126.84409168733855 37.46909850538745, 126.84409956252341 37.468197193139204, 126.84296876768721 37.46819091086816))",광명시흥 공공주택지구,0.02528880951791586,0.0,0.0,0.019628684268365452,0.0,0.12644106759934567,0.0,0.828641438614373,13.7,1.2,6681.9,4.5,1.8,4.6,0.0,16.25,0.03
경기도 광명시,다사420414,"POLYGON ((126.84408381180293 37.46999981749644, 126.84407593591656 37.47090112946619, 126.84520677182951 37.47090740152626, 126.84521463413994 37.47000608935344, 126.84408381180293 37.46999981749644))",광명시흥 공공주택지구,0.06104867798025982,0.0,0.0,0.03347969494562547,0.0,0.23944224891590446,0.0,0.6660293781582102,36.3,1.2,13406.2,4.8,2.1,31.4,0.0,41.91,0.1
경기도 광명시,다사434356,"POLYGON ((126.86036054868784 37.41781014341946, 126.86035288269245 37.41871146627028, 126.86148293703367 37.41871757534663, 126.86149058948791 37.41781625229793, 126.86036054868784 37.41781014341946))",광명시흥 공공주택지구,0.0,0.0,0.4806098246447977,0.5193901753552024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.5,1679.9,0.0,8.11,4.34
경기도 광명시,다사435356,"POLYGON ((126.86149058948791 37.41781625229793, 126.86148293703367 37.41871757534663, 126.8626129917157 37.418723673621926, 126.86262063062875 37.41782235037567, 126.86149058948791 37.41781625229793))",광명시흥 공공주택지구,0.0,0.0,0.3595272048263616,0.6404727951736384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.5,3376.1,0.0,8.11,8.7
경기도 광명시,다사430368,"POLYGON ((126.85574772429598 37.42860145538543, 126.85574000000966 37.42950277577166, 126.8568702155218 37.42950893044401, 126.8568779262598 37.42860760985844, 126.85574772429598 37.42860145538543))",광명시흥 공공주택지구,0.0,0.0,0.940111887115536,0.0,0.0,0.05988811288446401,0.0,0.0,0.0,2.0,4144.8,3.3,1.4,33.7,0.0,9.19,0.11
경기도 광명시,다사430370,"POLYGON ((126.85573227537937 37.43040409601873, 126.85572455040504 37.43130541612667, 126.85685479301561 37.431311571197725, 126.8568625044404 37.430410250890425, 126.85573227537937 37.43040409601873))",광명시흥 공공주택지구,0.0,0.0,0.6506808210065816,0.04873307530627601,0.0,0.3005861036871425,0.0,0.0,0.0,0.5,18514.4,5.1,2.7,0.0,0.0,90.92,0.02
경기도 광명시,다사429371,"POLYGON ((126.85459430813849 37.431299250249694, 126.85458656927004 37.432200570018786, 126.85571682508673 37.432206736095466, 126.85572455040504 37.43130541612667, 126.85459430813849 37.431299250249694))",광명시흥 공공주택지구,0.0,0.0,0.0,0.9256419002235916,0.0,0.07435809977640837,0.0,0.0,0.0,0.0,8153.3,3.1,1.5,2638.0,0.0,7.71,6.8
경기도 광명시,다사430371,"POLYGON ((126.85572455040504 37.43130541612667, 126.85571682508673 37.432206736095466, 126.85684708124742 37.43221289136588, 126.85685479301561 37.431311571197725, 126.85572455040504 37.43130541612667))",광명시흥 공공주택지구,0.0,0.0,0.616636209270616,0.38075910217105685,0.0,0.00260468855832703,0.0,0.0,0.0,0.3,321.2,2.8,1.5,1450.3,0.0,3.95,3.75
경기도 광명시,다사429372,"POLYGON ((126.85458656927004 37.432200570018786, 126.85457883005697 37.433101889648725, 126.85570909942437 37.43310805592512, 126.85571682508673 37.432206736095466, 126.85458656927004 37.432200570018786))",광명시흥 공공주택지구,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.3,1.5,9225.4,0.0,8.11,23.74
경기도 광명시,다사428371,"POLYGON ((126.85346406621656 37.43129307356683, 126.853456313798 37.43219439313585, 126.85458656927004 37.432200570018786, 126.85459430813849 37.431299250249694, 126.85346406621656 37.43129307356683))",광명시흥 공공주택지구,0.0,0.0,0.0,0.04444258872839809,0.0,0.9555574112716019,0.0,0.0,0.0,1.0,86308.4,4.5,10.6,801.4,0.0,979.74,2.08
경기도 광명시,다사430372,"POLYGON ((126.85571682508673 37.432206736095466, 126.85570909942437 37.43310805592512, 126.8568393691358 37.433114211394894, 126.85684708124742 37.43221289136588, 126.85571682508673 37.432206736095466))",광명시흥 공공주택지구,0.0,0.0,0.07563151152633556,0.9243684884736644,0.0,0.0,0.0,0.0,0.0,1.2,0.0,4.4,1.5,2539.2,0.0,8.11,6.55
경기도 광명시,다사428372,"POLYGON ((126.853456313798 37.43219439313585, 126.85344856103424 37.43309571256573, 126.85457883005697 37.433101889648725, 126.85458656927004 37.432200570018786, 126.853456313798 37.43219439313585))",광명시흥 공공주택지구,0.0,0.0,0.0,0.7015991179336876,0.0,0.2984008820663124,0.0,0.0,0.0,0.0,24848.0,3.7,5.4,2188.1,0.0,108.83,5.65
경기도 광명시,다사424366,"POLYGON ((126.84898212986664 37.426761662862546, 126.8489743249859 37.42766298232367, 126.85010451132923 37.42766920142426, 126.85011230266296 37.42676788176171, 126.84898212986664 37.426761662862546))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.8,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사425366,"POLYGON ((126.85011230266296 37.42676788176171, 126.85010451132923 37.42766920142426, 126.85123469801954 37.42767540972039, 126.85124247580625 37.42677408985676, 126.85011230266296 37.42676788176171))",광명시흥 공공주택지구,0.832148524941533,0.07866810518611064,0.0,0.0,0.0,0.08918336987235637,0.0,0.0,474.4,0.8,3291.8,4.3,1.9,37.3,0.0,12.4,0.12
경기도 광명시,다사425365,"POLYGON ((126.85012009364976 37.42586656195999, 126.85011230266296 37.42676788176171, 126.85124247580625 37.42677408985676, 126.8512502532466 37.42587276985396, 126.85012009364976 37.42586656195999))",광명시흥 공공주택지구,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.8,0.9,0.0,4.2,1.8,0.0,0.0,13.96,0.02
경기도 광명시,다사423365,"POLYGON ((126.84785977549748 37.42585411376079, 126.84785195741787 37.426755433159286, 126.84898212986664 37.426761662862546, 126.84898993439984 37.42586034326227, 126.84785977549748 37.42585411376079))",광명시흥 공공주택지구,0.3233764034038249,0.0,0.0,0.30985258902288365,0.0,0.36677100757329145,0.0,0.0,110.0,0.5,26365.3,4.2,7.0,1201.0,0.0,200.96,3.11
경기도 광명시,다사423366,"POLYGON ((126.84785195741787 37.426755433159286, 126.84784413899014 37.42765675241862, 126.8489743249859 37.42766298232367, 126.84898212986664 37.426761662862546, 126.84785195741787 37.426755433159286))",광명시흥 공공주택지구,0.35709485108298966,0.0,0.0,0.2857568770785047,0.0,0.35714827183850556,0.0,0.0,143.7,0.6,26255.9,4.5,4.8,142.0,0.0,232.81,0.39
경기도 광명시,다사424365,"POLYGON ((126.84898993439984 37.42586034326227, 126.84898212986664 37.426761662862546, 126.85011230266296 37.42676788176171, 126.85012009364976 37.42586656195999, 126.84898993439984 37.42586034326227))",광명시흥 공공주택지구,0.9847614482472402,0.0,0.0,0.015238551752759809,0.0,0.0,0.0,0.0,645.8,1.1,0.0,3.6,1.8,4.2,0.0,13.96,0.03
경기도 광명시,다사415391,"POLYGON ((126.83861231439548 37.4492381056334, 126.83860437876235 37.45013941978532, 126.83973490082369 37.4501457412418, 126.8397428228948 37.449244426885166, 126.83861231439548 37.4492381056334))",광명시흥 공공주택지구,0.0,0.7702600623220288,0.0,0.0,0.0,0.0,0.0,0.22973993767797116,0.0,0.0,0.0,3.8,1.4,2102.3,0.0,5.2,5.43
경기도 광명시,다사416391,"POLYGON ((126.8397428228948 37.449244426885166, 126.83973490082369 37.4501457412418, 126.8408654232378 37.45015205188516, 126.84087333174696 37.44925073732417, 126.8397428228948 37.449244426885166))",광명시흥 공공주택지구,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.3,7819.5,0.0,26.8,20.12
경기도 광명시,다사415392,"POLYGON ((126.83860437876235 37.45013941978532, 126.83859644277585 37.45104073379801, 126.83972697839972 37.4510470554592, 126.83973490082369 37.4501457412418, 126.83860437876235 37.45013941978532))",광명시흥 공공주택지구,0.0,0.8043104276058134,0.0,0.0,0.0,0.11712619183167289,0.0,0.0785633805625138,0.0,0.0,10917.6,3.4,1.3,385.7,0.0,68.36,1.01
